Gene_symbol,Count,Proportion(%)
PPP1R2B,93,0.0012
CRYGB,93,0.0012
CAV1,92,0.0012
LCE3A,92,0.0012
FGF11,92,0.0012
PYCR3,92,0.0012
SIGMAR1,92,0.0012
ASMT,92,0.0012
CFAP276,92,0.0012
GCSAM,92,0.0012
NPM2,92,0.0012
ADCK1,92,0.0012
TMEM170A,92,0.0012
H2BC7,92,0.0012
CLIC1,92,0.0012
SPOCK3,92,0.0012
SYT7,92,0.0012
CSNK2A2,92,0.0012
CD244,92,0.0012
ARL4A,92,0.0012
SRSF2,92,0.0012
SNF8,92,0.0012
MRPL36,92,0.0012
IGKV3-7,92,0.0012
HDAC3,92,0.0012
CA3,92,0.0012
MEI4,92,0.0012
SLC25A43,92,0.0012
RNF181,92,0.0012
PGAM4,91,0.0012
AGTRAP,91,0.0012
PLAAT3,91,0.0012
METTL9,91,0.0012
BCL2L15,91,0.0012
RAB5A,91,0.0012
WDR5,91,0.0012
MYL5,91,0.0012
XNDC1N,91,0.0012
TRA2B,91,0.0012
IGLV3-16,91,0.0012
SNX24,91,0.0012
STC1,91,0.0012
TMEM17,91,0.0012
ARMC7,91,0.0012
AMY1C,91,0.0012
UTS2,91,0.0012
LYZL2,91,0.0012
JPT1,91,0.0012
DPH5,91,0.0012
SCML1,91,0.0012
IFITM2,91,0.0012
EIF2S3,91,0.0012
NIP7,91,0.0012
PMCH,91,0.0012
TPK1,91,0.0012
UBE2T,91,0.0012
ARMCX3,91,0.0012
C1GALT1C1,91,0.0012
TXNDC9,91,0.0012
NAT9,90,0.0012
IGKV3D-15,90,0.0012
THEM6,90,0.0012
GUCA2A,90,0.0012
SMCO1,90,0.0012
TSPO2,90,0.0012
HAUS2,90,0.0012
CRCT1,90,0.0012
CFAP126,90,0.0012
FTSJ1,90,0.0012
GCSH,90,0.0012
SOSTDC1,90,0.0012
CYRIA,90,0.0012
EPGN,90,0.0012
GH2,90,0.0012
EMP3,90,0.0012
PUDP,90,0.0012
CETN1,90,0.0012
PLAAT1,90,0.0012
SHISAL2B,90,0.0012
CENPH,90,0.0012
KLRC4,90,0.0012
GIP,90,0.0012
CSH2,90,0.0012
PSMC1,90,0.0012
WT1,90,0.0012
C3orf49,90,0.0012
NAA40,90,0.0012
CABP7,90,0.0012
ATG4A,89,0.0012
TMEM217B,89,0.0012
SERTAD3,89,0.0012
H3-7,89,0.0012
COMTD1,89,0.0012
RIT2,89,0.0012
CITED4,89,0.0012
TSLP,89,0.0012
OARD1,89,0.0012
CDC42EP5,89,0.0012
WNT4,89,0.0012
DNALI1,89,0.0012
TAGLN,89,0.0012
MRAP2,89,0.0012
SRSF9,89,0.0012
MB,89,0.0012
PTN,89,0.0012
CST9,89,0.0012
IGKV2D-26,89,0.0012
FAM241B,89,0.0012
CENPQ,89,0.0012
CST7,89,0.0012
CIB1,89,0.0012
GPSM3,89,0.0012
HPGDS,89,0.0012
CCDC32,89,0.0012
ID2,89,0.0012
MARCHF5,89,0.0012
EIF4A1,89,0.0012
KRTAP4-2,89,0.0012
ICMT,89,0.0012
PRAP1,89,0.0012
ARHGDIA,89,0.0012
HOMER2,89,0.0012
ANKRD46,89,0.0012
ZBED3,89,0.0012
FAM199X,89,0.0012
DDAH2,89,0.0012
PHPT1,89,0.0012
MRPL18,89,0.0012
CYBC1,89,0.0012
KRTAP19-5,89,0.0012
EIF4E3,88,0.0012
AKIRIN1,88,0.0012
ABCB8,88,0.0012
RARRES2,88,0.0012
RPL23A,88,0.0012
COA7,88,0.0012
NPIPA2,88,0.0012
SRGN,88,0.0012
CRYGD,88,0.0012
IL11,88,0.0012
FAM133A,88,0.0012
SKA1,88,0.0012
SRM,88,0.0012
RAB3A,88,0.0012
IGKV2D-30,88,0.0012
AANAT,88,0.0012
LIN7C,88,0.0012
IFNL2,88,0.0012
NRTN,88,0.0012
IGLV3-12,88,0.0012
WNT3A,88,0.0012
MUTYH,88,0.0012
SURF4,88,0.0012
SLC25A5,88,0.0012
OTUD6A,88,0.0012
NSG2,88,0.0012
CDRT4,88,0.0012
SCT,88,0.0012
SMCP,88,0.0012
RHOV,88,0.0012
NMB,88,0.0012
MAP3K12,88,0.0012
GSTM4,88,0.0012
UFD1,88,0.0012
H2BC26,88,0.0012
IGKV1-33,88,0.0012
ATP1B3,88,0.0012
TREX2,88,0.0012
TRPM1,88,0.0012
POLR3GL,88,0.0012
ATP1B1,88,0.0012
PRKAB1,88,0.0012
CLEC2L,87,0.0011
CSDC2,87,0.0011
C19orf33,87,0.0011
TMEM100,87,0.0011
RAB40A,87,0.0011
NHLH1,87,0.0011
DDAH1,87,0.0011
COMMD3,87,0.0011
ZNF580,87,0.0011
ANP32D,87,0.0011
COX6A1,87,0.0011
IGLV10-54,87,0.0011
GSTP1,87,0.0011
CKAP2,87,0.0011
DNLZ,87,0.0011
RDH10,87,0.0011
SAA2,87,0.0011
AGPAT1,87,0.0011
RPS7,87,0.0011
TNFRSF12A,87,0.0011
C1orf115,87,0.0011
PHLDA2,87,0.0011
RPP25L,87,0.0011
RILPL2,87,0.0011
CGB2,87,0.0011
MAPK14,87,0.0011
AWAT2,87,0.0011
VPREB1,86,0.0011
NUTM1,86,0.0011
MUCL1,86,0.0011
TTR,86,0.0011
POTEB2,86,0.0011
MYL7,86,0.0011
GLIS3,86,0.0011
FBXO45,86,0.0011
DHDDS,86,0.0011
TIGAR,86,0.0011
FABP9,86,0.0011
MDK,86,0.0011
GAST,86,0.0011
GOLGA6L7,86,0.0011
PANK3,86,0.0011
TEX13B,86,0.0011
EMC8,86,0.0011
GPX5,86,0.0011
FBLL1,86,0.0011
TEX50,86,0.0011
IMP3,86,0.0011
SNORC,86,0.0011
KCNIP2,86,0.0011
RIBC1,86,0.0011
MAT2A,86,0.0011
COMMD1,86,0.0011
MARVELD1,86,0.0011
GCLM,86,0.0011
IGKV1D-12,85,0.0011
C6orf62,85,0.0011
TMEM205,85,0.0011
H2BC6,85,0.0011
CBR4,85,0.0011
RHOXF2B,85,0.0011
PFDN2,85,0.0011
CLEC2A,85,0.0011
TMEM220,85,0.0011
CRYBA1,85,0.0011
NPIPB8,85,0.0011
IMMP2L,85,0.0011
C8orf82,85,0.0011
TSPAN6,85,0.0011
C6orf52,85,0.0011
RNF187,85,0.0011
SHLD3,85,0.0011
EIF2S1,85,0.0011
NIPSNAP3B,85,0.0011
ZFAND5,85,0.0011
NUDCD2,85,0.0011
BCL2L2,85,0.0011
C21orf140,85,0.0011
REELD1,85,0.0011
DPT,85,0.0011
HSPB6,85,0.0011
TTC9,85,0.0011
TNNC1,85,0.0011
TMEM42,85,0.0011
LMO1,85,0.0011
UCHL1,85,0.0011
RAB28,85,0.0011
VWC2L,84,0.0011
IQCJ,84,0.0011
CFAP77,84,0.0011
EIF2S2,84,0.0011
IGKV2D-29,84,0.0011
IGHV1-58,84,0.0011
XG,84,0.0011
H2BC9,84,0.0011
ASIP,84,0.0011
PDIK1L,84,0.0011
MRPL21,84,0.0011
DAND5,84,0.0011
AGR3,84,0.0011
GNAZ,84,0.0011
GUCD1,84,0.0011
SGF29,84,0.0011
TCEAL2,84,0.0011
TMEM11,84,0.0011
LLPH,84,0.0011
RAB29,84,0.0011
SIRT4,84,0.0011
PHB1,84,0.0011
PCGF3,84,0.0011
RPA4,84,0.0011
ID3,84,0.0011
NTS,84,0.0011
SLC51B,84,0.0011
MRPL27,84,0.0011
TAF11,84,0.0011
GNAQ,84,0.0011
MRPS15,84,0.0011
GRP,84,0.0011
MLEC,84,0.0011
NAT8L,84,0.0011
NQO2,84,0.0011
SULT4A1,84,0.0011
HMMR,84,0.0011
RPS10,84,0.0011
APIP,84,0.0011
CD70,83,0.0011
RPSA2,83,0.0011
XBP1,83,0.0011
SAP30L,83,0.0011
JAZF1,83,0.0011
PRM1,83,0.0011
RCVRN,83,0.0011
RNF138,83,0.0011
EVA1A,83,0.0011
EMC2,83,0.0011
SLC25A3,83,0.0011
BNIP3L,83,0.0011
TNF,83,0.0011
DEFB116,83,0.0011
EMID1,83,0.0011
IDNK,83,0.0011
ZMAT5,83,0.0011
C9orf85,83,0.0011
FABP3,83,0.0011
PSPN,83,0.0011
EBP,83,0.0011
NIPSNAP3A,83,0.0011
LYPLA1,83,0.0011
PTH2,83,0.0011
SPMIP5,83,0.0011
LLCFC1,83,0.0011
MRTFB,83,0.0011
DMBX1,83,0.0011
ACTR3,83,0.0011
LACRT,82,0.0011
CCDC74B,82,0.0011
KCNE5,82,0.0011
MCC,82,0.0011
KRTAP6-1,82,0.0011
HGD,82,0.0011
MAL,82,0.0011
TMEM160,82,0.0011
BHLHA9,82,0.0011
BMI1,82,0.0011
TTC36,82,0.0011
HSD17B8,82,0.0011
IFNL1,82,0.0011
PRXL2C,82,0.0011
SPRR4,82,0.0011
PRELID1,82,0.0011
METTL26,82,0.0011
TRGV3,82,0.0011
TXN2,82,0.0011
EMSY,82,0.0011
PAFAH1B2,82,0.0011
ATG5,82,0.0011
ZNG1C,82,0.0011
HPRT1,82,0.0011
C5orf52,82,0.0011
FAM50A,82,0.0011
CENPM,81,0.0011
PHGR1,81,0.0011
DHRS11,81,0.0011
CUTA,81,0.0011
CRYBB2,81,0.0011
HDGFL3,81,0.0011
RAB42,81,0.0011
TMEM98,81,0.0011
DDX3Y,81,0.0011
TNFSF18,81,0.0011
SST,81,0.0011
IGLV3-22,81,0.0011
GEMIN7,81,0.0011
GPX8,81,0.0011
TMEM65,81,0.0011
EIF1AD,81,0.0011
IGKV2D-24,81,0.0011
CBLN3,81,0.0011
DEFB129,81,0.0011
TIAL1,81,0.0011
PAEP,81,0.0011
UTS2B,81,0.0011
SPMIP9,81,0.0011
CA13,81,0.0011
POLR3G,81,0.0011
NOP16,81,0.0011
FAM107A,81,0.0011
IQANK1,81,0.0011
PSMA1,81,0.0011
ZCCHC13,81,0.0011
ZNF615,81,0.0011
PARP2,81,0.0011
STYX,81,0.0011
MAPK1,81,0.0011
RWDD1,81,0.0011
GSTM3,81,0.0011
PNPLA4,81,0.0011
TPD52L1,80,0.0011
DNAL1,80,0.0011
REP15,80,0.0011
SMU1,80,0.0011
MT-CO3,80,0.0011
UPK3BL1,80,0.0011
TMED3,80,0.0011
ADISSP,80,0.0011
DYDC2,80,0.0011
NPIPA8,80,0.0011
OTUB1,80,0.0011
CST3,80,0.0011
RHOC,80,0.0011
YWHAG,80,0.0011
PARD6A,80,0.0011
SYS1,80,0.0011
LDAF1,80,0.0011
RAB13,80,0.0011
PRDX1,80,0.0011
ASF1B,80,0.0011
ATP6V1E2,80,0.0011
STXBP6,80,0.0011
RASSF1,80,0.0011
ALKAL2,80,0.0011
BAIAP3,80,0.0011
TPPP3,80,0.0011
MBD3L3,80,0.0011
TMEM9B,80,0.0011
SFT2D1,80,0.0011
KIAA1143,80,0.0011
URAD,80,0.0011
COPS4,80,0.0011
HSFX3,80,0.0011
RER1,80,0.0011
SIKE1,80,0.0011
TAF9B,80,0.0011
TAFA4,80,0.0011
USP27X,80,0.0011
RAC3,80,0.0011
KDELR1,80,0.0011
IFITM3,80,0.0011
CBLN2,80,0.0011
ROPN1B,80,0.0011
RHOD,80,0.0011
MZB1,79,0.001
SFT2D2,79,0.001
TAC3,79,0.001
ISG15,79,0.001
DAPP1,79,0.001
RAB5B,79,0.001
FATE1,79,0.001
ENOPH1,79,0.001
CRYGA,79,0.001
IGLC3,79,0.001
PSMC5,79,0.001
NTMT1,79,0.001
LY6K,79,0.001
PRKAB2,79,0.001
REX1BD,79,0.001
H2AC15,79,0.001
MMD,79,0.001
CRYBA4,79,0.001
DUSP22,79,0.001
MAFF,79,0.001
RAB4A,79,0.001
SMIM17,79,0.001
RAMAC,79,0.001
REG4,79,0.001
KCTD9,79,0.001
LYPD2,79,0.001
MXRA7,78,0.001
JOSD2,78,0.001
NDFIP1,78,0.001
DYNLT5,78,0.001
RAB31,78,0.001
IQCF5,78,0.001
PLAC1,78,0.001
AP2M1,78,0.001
KLRG1,78,0.001
TMCO2,78,0.001
CFAP95,78,0.001
IGLV1-36,78,0.001
FABP12,78,0.001
IGHV3-35,78,0.001
MYL6B,78,0.001
PPP1R14B,78,0.001
LHFPL1,78,0.001
TWSG1,78,0.001
ACTR2,78,0.001
APRT,78,0.001
TEX47,78,0.001
TK1,78,0.001
IGBP1,78,0.001
NOTCH2NLA,78,0.001
DIRAS1,77,0.001
RBP2,77,0.001
RD3L,77,0.001
SYNPO,77,0.001
OSTN,77,0.001
SMIM23,77,0.001
TMEM185A,77,0.001
FGF20,77,0.001
RIPPLY2,77,0.001
ORMDL3,77,0.001
TRAV30,77,0.001
PLAAT4,77,0.001
ABITRAM,77,0.001
MYBPC1,77,0.001
ABHD17C,77,0.001
RAB41,77,0.001
ORMDL2,77,0.001
GPS1,77,0.001
MGAT4D,77,0.001
PNPLA7,77,0.001
TMED4,77,0.001
SNRPN,77,0.001
GLIPR2,77,0.001
MINAR2,77,0.001
RPP21,77,0.001
ADM2,77,0.001
TRNP1,77,0.001
DNPH1,77,0.001
TAGLN2,76,0.001
GSTK1,76,0.001
COPS7A,76,0.001
KNCN,76,0.001
PPP1R1A,76,0.001
MOB1B,76,0.001
TEX261,76,0.001
IFNK,76,0.001
WFDC12,76,0.001
PCGF1,76,0.001
H2AC11,76,0.001
SELENOF,76,0.001
GUCA1B,76,0.001
CDK5,76,0.001
RBPMS,76,0.001
EIF4A3,76,0.001
PGA3,76,0.001
TSNAX,76,0.001
ING5,76,0.001
PSMB2,76,0.001
TXNDC12,76,0.001
MORN5,76,0.001
KRTAP21-1,76,0.001
CNPY2,76,0.001
SPIN3,76,0.001
CPLX2,76,0.001
NDUFS4,76,0.001
LECT2,75,0.001
CRABP1,75,0.001
DUT,75,0.001
ALOX5AP,75,0.001
GTF2F2,75,0.001
GGTLC2,75,0.001
H2AC12,75,0.001
KRTAP6-2,75,0.001
GSTM1,75,0.001
ATP5MC3,75,0.001
TMEM229B,75,0.001
NKAIN1,75,0.001
CPLX3,75,0.001
SLC31A1,75,0.001
PHC3,75,0.001
RAB25,75,0.001
TMED7,75,0.001
CHIC1,75,0.001
IGLV5-52,75,0.001
MCF2L,75,0.001
ATG101,75,0.001
SPAG11B,75,0.001
CDKN1A,75,0.001
ELAVL1,75,0.001
KRTAP25-1,75,0.001
CGB5,75,0.001
RAB15,75,0.001
VAMP4,75,0.001
IGLV3-27,75,0.001
IGHV3-38,75,0.001
PLAAT2,75,0.001
AKIRIN2,75,0.001
UBE2F,75,0.001
TRAV38-1,75,0.001
TCF24,74,0.001
PPP6C,74,0.001
CRYGN,74,0.001
SAA4,74,0.001
CCDC182,74,0.001
SCP2D1,74,0.001
CDO1,74,0.001
ACP1,74,0.001
YWHAQ,74,0.001
TMEM95,74,0.001
SMAGP,74,0.001
UPRT,74,0.001
RAB43,74,0.001
IER3,74,0.001
PAGE1,74,0.001
TXNL4B,74,0.001
H3C13,74,0.001
NPIPA7,74,0.001
COPS8,74,0.001
UQCC4,74,0.001
HMSD,74,0.001
MLANA,74,0.001
OPN1MW2,74,0.001
NDUFAF3,74,0.001
RAB4B,74,0.001
AGR2,74,0.001
SENP8,74,0.001
MED8,74,0.001
TMEM97,74,0.001
P3R3URF,74,0.001
NIPSNAP1,74,0.001
COA1,74,0.001
LYSET,74,0.001
IFI27L2,74,0.001
PPP1CA,74,0.001
CST6,74,0.001
GSTA4,74,0.001
ANP32A,73,0.001
SMIM21,73,0.001
MAPRE2,73,0.001
BATF,73,0.001
ARTN,73,0.001
SNRNP27,73,0.001
EMC3,73,0.001
IGKV3D-20,73,0.001
BCAP31,73,0.001
SPOP,73,0.001
LIMD2,73,0.001
TUBB4A,73,0.001
FREY1,73,0.001
MBD3L2B,73,0.001
RBP5,73,0.001
TRGV5,73,0.001
KRTAP19-4,73,0.001
MAP3K7CL,73,0.001
TNFSF4,73,0.001
H2AC1,73,0.001
LCOR,73,0.001
TIFA,73,0.001
LY86,73,0.001
PITPNA,73,0.001
UQCRFS1,73,0.001
RAMP3,73,0.001
POP7,73,0.001
CCDC74A,73,0.001
H4C4,73,0.001
GCA,73,0.001
RPL9,73,0.001
TASL,73,0.001
OPA3,73,0.001
SREK1IP1,73,0.001
YBEY,73,0.001
SPX,73,0.001
CLXN,73,0.001
SPSB1,73,0.001
SDF2L1,72,0.0009
SRP14,72,0.0009
ASCL2,72,0.0009
TTC32,72,0.0009
MRPL30,72,0.0009
MFAP2,72,0.0009
NHLH2,72,0.0009
GGCT,72,0.0009
EXOSC1,72,0.0009
MRPL11,72,0.0009
ARL13A,72,0.0009
TMEM272,72,0.0009
TCEAL3,72,0.0009
MYL1,72,0.0009
MRGBP,72,0.0009
PSMD10,72,0.0009
NDUFV3,72,0.0009
TNFAIP8,72,0.0009
BDH2,72,0.0009
RPL10L,72,0.0009
RHOQ,72,0.0009
LCE4A,72,0.0009
PRDX4,72,0.0009
PLAAT5,72,0.0009
FGF18,72,0.0009
COMMD4,71,0.0009
NCMAP,71,0.0009
IGLV2-18,71,0.0009
TMEM234,71,0.0009
H2BC17,71,0.0009
H3-5,71,0.0009
DUSP18,71,0.0009
PAGE4,71,0.0009
NUDT1,71,0.0009
PDHA1,71,0.0009
IKBIP,71,0.0009
WDR17,71,0.0009
PCNA,71,0.0009
CMTM7,71,0.0009
ARL4D,71,0.0009
SEPHS1,71,0.0009
PMF1,71,0.0009
ISG20,71,0.0009
PPP1R14D,71,0.0009
RAMP2,71,0.0009
USP17L27,71,0.0009
GPX3,71,0.0009
C15orf61,71,0.0009
UBE2C,71,0.0009
GLRX5,71,0.0009
CPSF4,71,0.0009
CDKN2D,71,0.0009
DMAC1,71,0.0009
ASB9,71,0.0009
LYPLA2,71,0.0009
C11orf98,71,0.0009
DUXB,71,0.0009
BNIP3,71,0.0009
YME1L1,71,0.0009
C2orf80,70,0.0009
PIN1,70,0.0009
BORCS5,70,0.0009
CRIPT,70,0.0009
FAM3A,70,0.0009
CCDC28B,70,0.0009
MRPL17,70,0.0009
TYMS,70,0.0009
NIPSNAP2,70,0.0009
ZNF302,70,0.0009
ARHGDIB,70,0.0009
ZNF33A,70,0.0009
AVP,70,0.0009
PPP1R14A,70,0.0009
CCDC12,70,0.0009
SLC31A2,70,0.0009
C2orf50,70,0.0009
GCSAML,70,0.0009
ERFL,70,0.0009
NDUFS6,70,0.0009
KHDC1L,70,0.0009
MARCHF8,70,0.0009
ZNF534,70,0.0009
HEBP2,70,0.0009
IGF1,70,0.0009
ADAT2,70,0.0009
DAZAP2,70,0.0009
RPL26,69,0.0009
TP53I11,69,0.0009
EIF4E2,69,0.0009
INS,69,0.0009
KRTAP20-2,69,0.0009
MRPL40,69,0.0009
GALP,69,0.0009
RAB18,69,0.0009
MBD3L2,69,0.0009
SINHCAF,69,0.0009
HMGN2,69,0.0009
NRAS,69,0.0009
PPP1R14C,69,0.0009
GREM2,69,0.0009
PPIH,69,0.0009
AMELX,69,0.0009
IGHV3-73,69,0.0009
ITGB3BP,69,0.0009
PI3,69,0.0009
RPSA,69,0.0009
PTPN20,69,0.0009
VAMP5,69,0.0009
TSPAN7,69,0.0009
FGF22,69,0.0009
GTF2H2,69,0.0009
IL36B,69,0.0009
THY1,69,0.0009
HES7,69,0.0009
GSTM2,69,0.0009
UCN,69,0.0009
IGLV5-37,69,0.0009
TRAPPC6A,68,0.0009
MAD2L2,68,0.0009
HMGN4,68,0.0009
LYPD6,68,0.0009
MPHOSPH6,68,0.0009
CHRDL1,68,0.0009
TMEM31,68,0.0009
SPC25,68,0.0009
CXCL6,68,0.0009
SUGT1,68,0.0009
ILRUN,68,0.0009
H3C6,68,0.0009
PIP,68,0.0009
GPX6,68,0.0009
RAB39A,68,0.0009
TRBV4-2,68,0.0009
PLA2G2D,68,0.0009
NPY,68,0.0009
FAM180A,68,0.0009
METTL5,68,0.0009
KCNMB4,68,0.0009
ARMS2,68,0.0009
TRAV22,68,0.0009
FOXA2,68,0.0009
C1orf146,68,0.0009
ETF1,68,0.0009
NKIRAS1,68,0.0009
SELENOT,68,0.0009
MRPL49,67,0.0009
XAGE5,67,0.0009
GML,67,0.0009
CAMK2A,67,0.0009
PDE6G,67,0.0009
TRGV4,67,0.0009
PLP2,67,0.0009
CES1,67,0.0009
IFI27,67,0.0009
NGB,67,0.0009
ISOC2,67,0.0009
MED20,67,0.0009
TMEM244,67,0.0009
SRXN1,67,0.0009
CNBP,67,0.0009
SRP19,67,0.0009
UBE2Z,67,0.0009
GH1,67,0.0009
UCK2,67,0.0009
SNAP25,67,0.0009
C1QL3,67,0.0009
CDKN3,67,0.0009
CALML5,67,0.0009
KCNE1,67,0.0009
FRG2C,67,0.0009
ISCA2,67,0.0009
MAFG,67,0.0009
TAFA3,67,0.0009
VAMP2,67,0.0009
NKAPD1,67,0.0009
LSMEM1,67,0.0009
RNASEH2C,67,0.0009
NME5,67,0.0009
TRGV2,67,0.0009
FIBIN,67,0.0009
YIPF6,67,0.0009
MED18,67,0.0009
IGHV1-45,67,0.0009
AGRP,67,0.0009
SAA1,66,0.0009
JOSD1,66,0.0009
TRAV10,66,0.0009
GFRA4,66,0.0009
RAB1B,66,0.0009
HIKESHI,66,0.0009
YAF2,66,0.0009
TSBP1,66,0.0009
EIF4A2,66,0.0009
LBHD1,66,0.0009
BTG1,66,0.0009
CLEC3B,66,0.0009
TMEM107,66,0.0009
CCNC,66,0.0009
HBE1,66,0.0009
ZNF772,66,0.0009
PPP3R2,66,0.0009
CARD19,66,0.0009
REEP2,66,0.0009
PEBP1,66,0.0009
TCEAL5,66,0.0009
TRPS1,66,0.0009
CCNJ,66,0.0009
KCNT1,66,0.0009
CDKN2C,66,0.0009
CYRIB,66,0.0009
YWHAB,66,0.0009
COMMD7,66,0.0009
HNRNPH2,66,0.0009
FAM89A,66,0.0009
MED29,66,0.0009
FABP5,66,0.0009
MND1,66,0.0009
RAC2,66,0.0009
OTUB2,66,0.0009
RAD51AP1,66,0.0009
SELENOH,66,0.0009
GTF3C6,65,0.0009
WNT3,65,0.0009
TMEM18,65,0.0009
TNNI2,65,0.0009
H4C8,65,0.0009
CINP,65,0.0009
NDUFAF2,65,0.0009
GNPDA2,65,0.0009
TRAV9-2,65,0.0009
DTD1,65,0.0009
ZG16,65,0.0009
EMC9,65,0.0009
PITPNB,65,0.0009
RPL19,65,0.0009
COX8C,65,0.0009
GPX7,65,0.0009
SDF2,65,0.0009
UBALD2,65,0.0009
DAPL1,65,0.0009
CLDN34,65,0.0009
PDGFA,65,0.0009
TMED5,65,0.0009
GNRH1,65,0.0009
SPRR2D,65,0.0009
C11orf58,65,0.0009
FAM177B,65,0.0009
FABP2,65,0.0009
ORMDL1,65,0.0009
TMEM254,65,0.0009
GGACT,65,0.0009
USP17L3,65,0.0009
TRAV17,65,0.0009
OMP,65,0.0009
H2BC4,64,0.0008
TMEM9,64,0.0008
PLA2G5,64,0.0008
DCD,64,0.0008
IGKV6D-21,64,0.0008
PRADC1,64,0.0008
TMEM255A,64,0.0008
NHP2,64,0.0008
PTRHD1,64,0.0008
IGLV11-55,64,0.0008
CT55,64,0.0008
GAGE10,64,0.0008
RNF24,64,0.0008
TRAV36DV7,64,0.0008
H2BC3,64,0.0008
MEAF6,64,0.0008
PINLYP,64,0.0008
GOLGA7B,64,0.0008
TRGV9,64,0.0008
DENR,64,0.0008
EMC4,64,0.0008
EFCAB11,64,0.0008
TUBA4B,64,0.0008
MFSD2A,64,0.0008
TTC9C,64,0.0008
FNDC10,64,0.0008
KRTAP19-7,64,0.0008
CRABP2,64,0.0008
PTP4A3,64,0.0008
TRAV13-2,64,0.0008
RPL27,64,0.0008
HBA2,64,0.0008
SPRYD7,64,0.0008
TIMP2,63,0.0008
EFHD2,63,0.0008
COX7A2L,63,0.0008
RAB24,63,0.0008
CASP7,63,0.0008
UCHL5,63,0.0008
MGST1,63,0.0008
IFT27,63,0.0008
PGPEP1,63,0.0008
MRPL54,63,0.0008
SSNA1,63,0.0008
TEX22,63,0.0008
IL1RN,63,0.0008
H2BC12,63,0.0008
OTUD5,63,0.0008
MRPL48,63,0.0008
NDUFA7,63,0.0008
PTTG1,63,0.0008
ASB7,63,0.0008
ASCC1,63,0.0008
VAMP7,63,0.0008
MCRIP2,63,0.0008
BLOC1S1,63,0.0008
DNAAF6,63,0.0008
NPFF,63,0.0008
DHFR,63,0.0008
MAD2L1,63,0.0008
HBA1,63,0.0008
DYNLT1,63,0.0008
SELENOM,63,0.0008
C1orf53,63,0.0008
ABHD17B,63,0.0008
MRPS18A,63,0.0008
APOC4,63,0.0008
LMO4,63,0.0008
FABP4,63,0.0008
GOLT1B,63,0.0008
YKT6,62,0.0008
WASHC3,62,0.0008
TUBB4B,62,0.0008
LCN10,62,0.0008
OPN1MW,62,0.0008
PSMA4,62,0.0008
H3C8,62,0.0008
NBL1,62,0.0008
KRTCAP2,62,0.0008
IL21,62,0.0008
DEFB128,62,0.0008
C12orf54,62,0.0008
ANAPC10,62,0.0008
CD59,62,0.0008
CNOT8,62,0.0008
RPL26L1,62,0.0008
HMGB1,62,0.0008
FGF19,62,0.0008
DEFB115,62,0.0008
KXD1,62,0.0008
CCDC126,62,0.0008
DAOA,62,0.0008
DCUN1D1,62,0.0008
SPMIP2,62,0.0008
COTL1,62,0.0008
TRAV21,62,0.0008
RWDD4,62,0.0008
DUSP14,62,0.0008
CAPZB,62,0.0008
GOLGA6L25,62,0.0008
PDCD6,62,0.0008
IGHV3-64,62,0.0008
C11orf52,62,0.0008
ARL5C,62,0.0008
PHLDA3,61,0.0008
MANBAL,61,0.0008
B9D2,61,0.0008
TRAV38-2DV8,61,0.0008
CXorf65,61,0.0008
LBH,61,0.0008
CGB3,61,0.0008
IFITM1,61,0.0008
TRDV2,61,0.0008
FAM167B,61,0.0008
MSRB1,61,0.0008
SYCN,61,0.0008
CCDC25,61,0.0008
TAFAZZIN,61,0.0008
KRTAP2-1,61,0.0008
TRBV20-1,61,0.0008
TCTA,61,0.0008
CLIC2,61,0.0008
POLR2C,61,0.0008
KRTAP21-2,61,0.0008
UPK3B,61,0.0008
RRAGA,61,0.0008
NR2C2AP,61,0.0008
CHMP4C,61,0.0008
PAM16,61,0.0008
PTRH2,61,0.0008
LSM12,61,0.0008
CCL21,61,0.0008
TIMM29,61,0.0008
KRTAP1-4,61,0.0008
HDDC3,61,0.0008
CITED1,61,0.0008
TSACC,61,0.0008
MAGEH1,61,0.0008
SPIN4,61,0.0008
PRELID3B,61,0.0008
CALB1,61,0.0008
ELOVL6,61,0.0008
PSMA7,61,0.0008
REG1A,61,0.0008
TUBB2A,61,0.0008
BTF3L4,61,0.0008
ROPN1,61,0.0008
SCX,61,0.0008
ZFTRAF1,61,0.0008
TWIST2,60,0.0008
FABP6,60,0.0008
RBBP7,60,0.0008
H2BC5,60,0.0008
BCL2A1,60,0.0008
TMEM210,60,0.0008
ZNHIT1,60,0.0008
TUBA4A,60,0.0008
FAM180B,60,0.0008
CREG1,60,0.0008
CASP14,60,0.0008
IGHV3-16,60,0.0008
RGS21,60,0.0008
DPH6,60,0.0008
MRPL23,60,0.0008
CCL28,60,0.0008
YY1AP1,60,0.0008
HLA-DQA1,60,0.0008
LKAAEAR1,60,0.0008
DDX39B,60,0.0008
TMEM164,60,0.0008
PPBP,60,0.0008
C1orf122,60,0.0008
NPIPB12,60,0.0008
FAM216B,60,0.0008
TNNC2,60,0.0008
TRAPPC3L,60,0.0008
ATP5MC2,60,0.0008
RGS17,60,0.0008
NXNL2,60,0.0008
HES2,60,0.0008
SPANXN3,60,0.0008
LYZL1,60,0.0008
MANF,60,0.0008
CSH1,60,0.0008
SMIM24,60,0.0008
HSFX4,60,0.0008
POP5,60,0.0008
SYNJ2BP,60,0.0008
RPLP2,60,0.0008
